Tanggal;Jam;Jenis;Kategori;Jumlah;Keterangan
09/11/2024;18:57;Pengeluaran;Makan Malam;39000;Makan rutin
10/11/2024;07:15;Pengeluaran;Makan Pagi;39000;Makan rutin
10/11/2024;11:41;Pengeluaran;Makan Siang;41000;Makan rutin
10/11/2024;19:58;Pengeluaran;Makan Malam;43000;Makan rutin
11/11/2024;07:26;Pengeluaran;Makan Pagi;37000;Makan rutin
11/11/2024;09:01;Pengeluaran;Bensin;85000;Pengisian bensin mingguan
11/11/2024;13:22;Pengeluaran;Makan Siang;43000;Makan rutin
11/11/2024;19:29;Pengeluaran;Makan Malam;40000;Makan rutin
12/11/2024;08:16;Pengeluaran;Makan Pagi;40000;Makan rutin
12/11/2024;11:33;Pengeluaran;Makan Siang;39000;Makan rutin
12/11/2024;20:41;Pengeluaran;Makan Malam;40000;Makan rutin
13/11/2024;06:28;Pengeluaran;Makan Pagi;44000;Makan rutin
13/11/2024;12:07;Pengeluaran;Makan Siang;44000;Makan rutin
13/11/2024;20:12;Pengeluaran;Makan Malam;43000;Makan rutin
14/11/2024;06:22;Pengeluaran;Makan Pagi;40000;Makan rutin
14/11/2024;13:44;Pengeluaran;Makan Siang;35000;Makan rutin
14/11/2024;20:08;Pengeluaran;Makan Malam;42000;Makan rutin
15/11/2024;08:45;Pengeluaran;Makan Pagi;42000;Makan rutin
15/11/2024;12:04;Pengeluaran;Makan Siang;36000;Makan rutin
15/11/2024;19:41;Pengeluaran;Makan Malam;38000;Makan rutin
16/11/2024;07:23;Pengeluaran;Makan Pagi;37000;Makan rutin
16/11/2024;13:16;Pengeluaran;Makan Siang;43000;Makan rutin
16/11/2024;20:02;Pengeluaran;Makan Malam;44000;Makan rutin
17/11/2024;08:34;Pengeluaran;Makan Pagi;39000;Makan rutin
17/11/2024;11:42;Pengeluaran;Makan Siang;44000;Makan rutin
17/11/2024;20:50;Pengeluaran;Makan Malam;44000;Makan rutin
18/11/2024;08:20;Pengeluaran;Makan Pagi;40000;Makan rutin
18/11/2024;11:04;Pengeluaran;Makan Siang;40000;Makan rutin
18/11/2024;11:58;Pengeluaran;Bensin;93000;Pengisian bensin mingguan
18/11/2024;19:15;Pengeluaran;Makan Malam;40000;Makan rutin
19/11/2024;07:45;Pengeluaran;Makan Pagi;41000;Makan rutin
19/11/2024;09:28;Pengeluaran;Transportasi Umum;43000;Transportasi alternatif
19/11/2024;13:53;Pengeluaran;Makan Siang;36000;Makan rutin
19/11/2024;18:04;Pengeluaran;Makan Malam;37000;Makan rutin
20/11/2024;06:45;Pengeluaran;Makan Pagi;36000;Makan rutin
20/11/2024;12:03;Pengeluaran;Makan Siang;40000;Makan rutin
20/11/2024;19:35;Pengeluaran;Makan Malam;41000;Makan rutin
21/11/2024;08:55;Pengeluaran;Makan Pagi;42000;Makan rutin
21/11/2024;12:40;Pengeluaran;Makan Siang;40000;Makan rutin
21/11/2024;20:39;Pengeluaran;Makan Malam;38000;Makan rutin
22/11/2024;06:33;Pengeluaran;Makan Pagi;40000;Makan rutin
22/11/2024;11:06;Pengeluaran;Makan Siang;44000;Makan rutin
22/11/2024;19:27;Pengeluaran;Makan Malam;42000;Makan rutin
23/11/2024;07:57;Pengeluaran;Makan Pagi;37000;Makan rutin
23/11/2024;11:16;Pengeluaran;Makan Siang;36000;Makan rutin
23/11/2024;20:13;Pengeluaran;Makan Malam;42000;Makan rutin
24/11/2024;06:16;Pengeluaran;Makan Pagi;40000;Makan rutin
24/11/2024;11:12;Pengeluaran;Makan Siang;44000;Makan rutin
24/11/2024;19:37;Pengeluaran;Makan Malam;37000;Makan rutin
25/11/2024;06:10;Pengeluaran;Makan Pagi;41000;Makan rutin
25/11/2024;09:06;Pengeluaran;Bensin;80000;Pengisian bensin mingguan
25/11/2024;11:53;Pengeluaran;Makan Siang;35000;Makan rutin
25/11/2024;19:40;Pengeluaran;Makan Malam;40000;Makan rutin
26/11/2024;07:52;Pengeluaran;Makan Pagi;43000;Makan rutin
26/11/2024;08:16;Pengeluaran;Transportasi Umum;39000;Transportasi alternatif
26/11/2024;11:12;Pengeluaran;Makan Siang;40000;Makan rutin
26/11/2024;19:54;Pengeluaran;Makan Malam;39000;Makan rutin
27/11/2024;08:40;Pengeluaran;Makan Pagi;41000;Makan rutin
27/11/2024;12:08;Pengeluaran;Makan Siang;41000;Makan rutin
27/11/2024;19:59;Pengeluaran;Makan Malam;36000;Makan rutin
28/11/2024;08:48;Pengeluaran;Makan Pagi;39000;Makan rutin
28/11/2024;13:42;Pengeluaran;Makan Siang;36000;Makan rutin
28/11/2024;20:13;Pengeluaran;Makan Malam;37000;Makan rutin
29/11/2024;08:52;Pengeluaran;Makan Pagi;41000;Makan rutin
29/11/2024;11:51;Pengeluaran;Makan Siang;35000;Makan rutin
29/11/2024;19:34;Pengeluaran;Makan Malam;36000;Makan rutin
30/11/2024;06:34;Pengeluaran;Makan Pagi;41000;Makan rutin
30/11/2024;12:36;Pengeluaran;Makan Siang;36000;Makan rutin
30/11/2024;18:58;Pengeluaran;Makan Malam;36000;Makan rutin
01/12/2024;06:52;Pengeluaran;Makan Pagi;38000;Makan rutin
01/12/2024;10:15;Pemasukan;Gaji;4000000;Gaji bulanan
01/12/2024;11:35;Pengeluaran;Makan Siang;38000;Makan rutin
01/12/2024;17:54;Pengeluaran;Belanja Bulanan;799000;Belanja kebutuhan bulanan
01/12/2024;20:28;Pengeluaran;Makan Malam;43000;Makan rutin
02/12/2024;08:05;Pengeluaran;Makan Pagi;38000;Makan rutin
02/12/2024;11:19;Pengeluaran;Bensin;94000;Pengisian bensin mingguan
02/12/2024;11:36;Pengeluaran;Makan Siang;44000;Makan rutin
02/12/2024;19:12;Pengeluaran;Makan Malam;41000;Makan rutin
03/12/2024;06:57;Pengeluaran;Makan Pagi;36000;Makan rutin
03/12/2024;13:47;Pengeluaran;Makan Siang;38000;Makan rutin
03/12/2024;19:33;Pengeluaran;Makan Malam;39000;Makan rutin
04/12/2024;08:32;Pengeluaran;Transportasi Umum;40000;Transportasi alternatif
04/12/2024;08:42;Pengeluaran;Makan Pagi;37000;Makan rutin
04/12/2024;13:10;Pengeluaran;Makan Siang;35000;Makan rutin
04/12/2024;18:19;Pengeluaran;Makan Malam;42000;Makan rutin
05/12/2024;07:30;Pengeluaran;Makan Pagi;40000;Makan rutin
05/12/2024;11:20;Pengeluaran;Listrik Kos;359000;Tagihan listrik kos
05/12/2024;12:46;Pengeluaran;Makan Siang;44000;Makan rutin
05/12/2024;19:39;Pengeluaran;Makan Malam;38000;Makan rutin
06/12/2024;07:15;Pengeluaran;Makan Pagi;41000;Makan rutin
06/12/2024;11:24;Pengeluaran;Makan Siang;39000;Makan rutin
06/12/2024;20:03;Pengeluaran;Makan Malam;38000;Makan rutin
07/12/2024;07:55;Pengeluaran;Makan Pagi;42000;Makan rutin
07/12/2024;13:24;Pengeluaran;Makan Siang;35000;Makan rutin
07/12/2024;18:07;Pengeluaran;Makan Malam;41000;Makan rutin
08/12/2024;07:34;Pengeluaran;Transportasi Umum;36000;Transportasi alternatif
08/12/2024;08:28;Pengeluaran;Makan Pagi;43000;Makan rutin
08/12/2024;11:58;Pengeluaran;Makan Siang;41000;Makan rutin
08/12/2024;18:55;Pengeluaran;Makan Malam;40000;Makan rutin
09/12/2024;08:24;Pengeluaran;Makan Pagi;44000;Makan rutin
09/12/2024;11:05;Pengeluaran;Bensin;97000;Pengisian bensin mingguan
09/12/2024;12:22;Pengeluaran;Makan Siang;43000;Makan rutin
09/12/2024;19:35;Pengeluaran;Makan Malam;40000;Makan rutin
10/12/2024;06:34;Pengeluaran;Makan Pagi;41000;Makan rutin
10/12/2024;13:26;Pengeluaran;Makan Siang;36000;Makan rutin
10/12/2024;20:10;Pengeluaran;Makan Malam;43000;Makan rutin
11/12/2024;07:21;Pengeluaran;Makan Pagi;44000;Makan rutin
11/12/2024;11:14;Pengeluaran;Makan Siang;36000;Makan rutin
11/12/2024;18:22;Pengeluaran;Makan Malam;35000;Makan rutin
12/12/2024;08:05;Pengeluaran;Makan Pagi;43000;Makan rutin
12/12/2024;12:01;Pengeluaran;Makan Siang;43000;Makan rutin
12/12/2024;20:04;Pengeluaran;Makan Malam;43000;Makan rutin
13/12/2024;07:33;Pengeluaran;Makan Pagi;37000;Makan rutin
13/12/2024;13:32;Pengeluaran;Makan Siang;36000;Makan rutin
13/12/2024;18:06;Pengeluaran;Makan Malam;37000;Makan rutin
14/12/2024;08:49;Pengeluaran;Makan Pagi;41000;Makan rutin
14/12/2024;11:21;Pengeluaran;Makan Siang;41000;Makan rutin
14/12/2024;19:40;Pengeluaran;Makan Malam;40000;Makan rutin
15/12/2024;07:34;Pengeluaran;Makan Pagi;41000;Makan rutin
15/12/2024;12:37;Pengeluaran;Makan Siang;40000;Makan rutin
15/12/2024;20:15;Pengeluaran;Makan Malam;44000;Makan rutin
16/12/2024;06:07;Pengeluaran;Makan Pagi;42000;Makan rutin
16/12/2024;11:09;Pengeluaran;Bensin;92000;Pengisian bensin mingguan
16/12/2024;13:08;Pengeluaran;Makan Siang;43000;Makan rutin
16/12/2024;19:25;Pengeluaran;Makan Malam;37000;Makan rutin
17/12/2024;08:38;Pengeluaran;Makan Pagi;39000;Makan rutin
17/12/2024;12:26;Pengeluaran;Makan Siang;38000;Makan rutin
17/12/2024;19:13;Pengeluaran;Makan Malam;35000;Makan rutin
18/12/2024;06:55;Pengeluaran;Makan Pagi;40000;Makan rutin
18/12/2024;11:50;Pengeluaran;Makan Siang;35000;Makan rutin
18/12/2024;20:00;Pengeluaran;Makan Malam;39000;Makan rutin
19/12/2024;08:37;Pengeluaran;Makan Pagi;41000;Makan rutin
19/12/2024;13:00;Pengeluaran;Makan Siang;42000;Makan rutin
19/12/2024;18:46;Pengeluaran;Makan Malam;41000;Makan rutin
20/12/2024;08:01;Pengeluaran;Makan Pagi;35000;Makan rutin
20/12/2024;13:45;Pengeluaran;Makan Siang;39000;Makan rutin
20/12/2024;18:06;Pengeluaran;Makan Malam;35000;Makan rutin
21/12/2024;07:36;Pengeluaran;Makan Pagi;41000;Makan rutin
21/12/2024;11:50;Pengeluaran;Rekreasi;359000;Jalan-jalan weekend
21/12/2024;13:58;Pengeluaran;Makan Siang;44000;Makan rutin
21/12/2024;19:44;Pengeluaran;Makan Malam;40000;Makan rutin
22/12/2024;08:26;Pengeluaran;Makan Pagi;39000;Makan rutin
22/12/2024;12:35;Pengeluaran;Makan Siang;37000;Makan rutin
22/12/2024;19:21;Pengeluaran;Makan Malam;39000;Makan rutin
23/12/2024;08:55;Pengeluaran;Makan Pagi;37000;Makan rutin
23/12/2024;09:52;Pengeluaran;Bensin;89000;Pengisian bensin mingguan
23/12/2024;11:46;Pengeluaran;Makan Siang;37000;Makan rutin
23/12/2024;19:21;Pengeluaran;Makan Malam;44000;Makan rutin
24/12/2024;08:03;Pengeluaran;Makan Pagi;36000;Makan rutin
24/12/2024;12:19;Pengeluaran;Makan Siang;36000;Makan rutin
24/12/2024;18:31;Pengeluaran;Makan Malam;39000;Makan rutin
25/12/2024;07:12;Pengeluaran;Transportasi Umum;46000;Transportasi alternatif
25/12/2024;08:37;Pengeluaran;Makan Pagi;43000;Makan rutin
25/12/2024;12:51;Pengeluaran;Makan Siang;43000;Makan rutin
25/12/2024;20:49;Pengeluaran;Makan Malam;38000;Makan rutin
26/12/2024;07:04;Pengeluaran;Makan Pagi;44000;Makan rutin
26/12/2024;13:36;Pengeluaran;Makan Siang;43000;Makan rutin
26/12/2024;18:53;Pengeluaran;Makan Malam;35000;Makan rutin
27/12/2024;06:58;Pengeluaran;Makan Pagi;38000;Makan rutin
27/12/2024;12:20;Pengeluaran;Makan Siang;40000;Makan rutin
27/12/2024;20:40;Pengeluaran;Makan Malam;39000;Makan rutin
28/12/2024;07:39;Pengeluaran;Makan Pagi;43000;Makan rutin
28/12/2024;13:29;Pengeluaran;Makan Siang;39000;Makan rutin
28/12/2024;18:06;Pengeluaran;Makan Malam;37000;Makan rutin
29/12/2024;08:31;Pengeluaran;Makan Pagi;42000;Makan rutin
29/12/2024;13:22;Pengeluaran;Makan Siang;44000;Makan rutin
29/12/2024;19:59;Pengeluaran;Makan Malam;44000;Makan rutin
30/12/2024;06:45;Pengeluaran;Makan Pagi;37000;Makan rutin
30/12/2024;09:55;Pengeluaran;Bensin;85000;Pengisian bensin mingguan
30/12/2024;12:33;Pengeluaran;Makan Siang;41000;Makan rutin
30/12/2024;18:39;Pengeluaran;Makan Malam;38000;Makan rutin
31/12/2024;08:21;Pengeluaran;Makan Pagi;40000;Makan rutin
31/12/2024;13:32;Pengeluaran;Makan Siang;41000;Makan rutin
31/12/2024;18:55;Pengeluaran;Makan Malam;35000;Makan rutin
